"","lon","lat","lon.ind","lat.ind","ind","elev","airpr","year","abs","variable","value","absorp","fitcomp"
"5833",-108.4375,37.3125,5,3,991,2249,77.0680607696879,"1999",6,"surv",0.997380516338565,"wing absorptivity= 0.65","egg viability (%)"
"5836",-108.0625,37.3125,8,3,994,2518,74.5137624159382,"1999",6,"surv",1,"wing absorptivity= 0.65","egg viability (%)"
"5837",-107.9375,37.3125,9,3,995,2300,76.5784215801161,"1999",6,"surv",0.999948809132024,"wing absorptivity= 0.65","egg viability (%)"
"5838",-107.8125,37.3125,10,3,996,2268,76.8853507693917,"1999",6,"surv",0.999996251359813,"wing absorptivity= 0.65","egg viability (%)"
"5839",-107.6875,37.3125,11,3,997,2335,76.2438545846817,"1999",6,"surv",1,"wing absorptivity= 0.65","egg viability (%)"
"5840",-107.5625,37.3125,12,3,998,2297,76.6071539745038,"1999",6,"surv",0.999918136940567,"wing absorptivity= 0.65","egg viability (%)"
"5841",-107.4375,37.3125,13,3,999,2480,74.8703749358312,"1999",6,"surv",1,"wing absorptivity= 0.65","egg viability (%)"
"5847",-106.3125,37.3125,22,3,1008,2792,71.9828998882956,"1999",6,"surv",1,"wing absorptivity= 0.65","egg viability (%)"
"5849",-106.0625,37.3125,24,3,1010,2343,76.167548569569,"1999",6,"surv",1,"wing absorptivity= 0.65","egg viability (%)"
"5850",-105.9375,37.3125,25,3,1011,2317,76.4157694563703,"1999",6,"surv",1,"wing absorptivity= 0.65","egg viability (%)"
"5851",-105.8125,37.3125,26,3,1012,2306,76.5209829693641,"1999",6,"surv",0.999999975250999,"wing absorptivity= 0.65","egg viability (%)"
"5852",-105.6875,37.3125,27,3,1013,2316,76.4253294779107,"1999",6,"surv",1,"wing absorptivity= 0.65","egg viability (%)"
"5853",-105.5625,37.3125,28,3,1014,2371,75.9009643333296,"1999",6,"surv",1,"wing absorptivity= 0.65","egg viability (%)"
"5855",-105.3125,37.3125,30,3,1016,3097,69.2480305121313,"1999",6,"surv",1,"wing absorptivity= 0.65","egg viability (%)"
"5856",-105.0625,37.3125,32,3,1018,2926,70.7707815340021,"1999",6,"surv",1,"wing absorptivity= 0.65","egg viability (%)"
"5858",-108.8125,37.1875,2,2,1022,2130,78.2204161401579,"1999",6,"surv",0.98089308689088,"wing absorptivity= 0.65","egg viability (%)"
"5859",-108.6875,37.1875,3,2,1023,1794,81.5496459331179,"1999",6,"surv",0.977055487050345,"wing absorptivity= 0.65","egg viability (%)"
"5860",-108.5625,37.1875,4,2,1024,2193,77.6086206888944,"1999",6,"surv",0.990074090013004,"wing absorptivity= 0.65","egg viability (%)"
"5861",-108.4375,37.1875,5,2,1025,2186,77.6764059879254,"1999",6,"surv",0.990249902925169,"wing absorptivity= 0.65","egg viability (%)"
"5862",-108.3125,37.1875,6,2,1026,2182,77.715161963703,"1999",6,"surv",0.999910988926841,"wing absorptivity= 0.65","egg viability (%)"
"5863",-108.1875,37.1875,7,2,1027,2195,77.5892622609573,"1999",6,"surv",1,"wing absorptivity= 0.65","egg viability (%)"
"5869",-107.4375,37.1875,13,2,1033,2456,75.0963150331535,"1999",6,"surv",0.999955388680599,"wing absorptivity= 0.65","egg viability (%)"
"5871",-107.1875,37.1875,15,2,1035,2187,77.6667194397212,"1999",6,"surv",0.999578068964286,"wing absorptivity= 0.65","egg viability (%)"
"5874",-106.8125,37.1875,18,2,1038,2667,73.1287094077298,"1999",6,"surv",1,"wing absorptivity= 0.65","egg viability (%)"
"5877",-106.3125,37.1875,22,2,1042,2887,71.1218438849208,"1999",6,"surv",1,"wing absorptivity= 0.65","egg viability (%)"
"5879",-106.0625,37.1875,24,2,1044,2370,75.9104721709731,"1999",6,"surv",1,"wing absorptivity= 0.65","egg viability (%)"
"5880",-105.9375,37.1875,25,2,1045,2336,76.234312949062,"1999",6,"surv",0.999999311693058,"wing absorptivity= 0.65","egg viability (%)"
"5881",-105.8125,37.1875,26,2,1046,2419,75.44572077582,"1999",6,"surv",1,"wing absorptivity= 0.65","egg viability (%)"
"5882",-105.6875,37.1875,27,2,1047,2343,76.167548569569,"1999",6,"surv",1,"wing absorptivity= 0.65","egg viability (%)"
"5883",-105.5625,37.1875,28,2,1048,2368,75.9294907394856,"1999",6,"surv",1,"wing absorptivity= 0.65","egg viability (%)"
"5884",-105.4375,37.1875,29,2,1049,2444,75.209491937514,"1999",6,"surv",1,"wing absorptivity= 0.65","egg viability (%)"
"5885",-105.3125,37.1875,30,2,1050,2843,71.5196057506172,"1999",6,"surv",1,"wing absorptivity= 0.65","egg viability (%)"
"5890",-108.5625,40.8125,4,31,38,2029,79.2093757678782,"2099",6,"surv",0.997632123039329,"wing absorptivity= 0.65","egg viability (%)"
"5892",-108.3125,40.8125,6,31,40,2020,79.2979898448863,"2099",6,"surv",0.999883180955083,"wing absorptivity= 0.65","egg viability (%)"
"5893",-108.1875,40.8125,7,31,41,1907,80.4174367898869,"2099",6,"surv",0.999485858922398,"wing absorptivity= 0.65","egg viability (%)"
"5894",-108.0625,40.8125,8,31,42,1971,79.7818536667725,"2099",6,"surv",0.995731566517333,"wing absorptivity= 0.65","egg viability (%)"
"5895",-107.9375,40.8125,9,31,43,2057,78.9342001684444,"2099",6,"surv",0.999955167510034,"wing absorptivity= 0.65","egg viability (%)"
"5898",-107.5625,40.8125,12,31,46,2130,78.2204161401579,"2099",6,"surv",0.999006045023738,"wing absorptivity= 0.65","egg viability (%)"
"5902",-107.0625,40.8125,16,31,50,2785,72.0466784940278,"2099",6,"surv",1,"wing absorptivity= 0.65","egg viability (%)"
"5903",-106.9375,40.8125,17,31,51,2520,74.4950315057052,"2099",6,"surv",1,"wing absorptivity= 0.65","egg viability (%)"
"5904",-106.8125,40.8125,18,31,52,2637,73.4058892117144,"2099",6,"surv",1,"wing absorptivity= 0.65","egg viability (%)"
"5906",-106.5625,40.8125,20,31,54,2591,73.8325500012671,"2099",6,"surv",1,"wing absorptivity= 0.65","egg viability (%)"
"5907",-106.4375,40.8125,21,31,55,2485,74.823373439194,"2099",6,"surv",0.999998790151038,"wing absorptivity= 0.65","egg viability (%)"
"5908",-106.3125,40.8125,22,31,56,2450,75.1528862339527,"2099",6,"surv",1,"wing absorptivity= 0.65","egg viability (%)"
"5909",-106.1875,40.8125,23,31,57,2469,74.9738623850688,"2099",6,"surv",1,"wing absorptivity= 0.65","egg viability (%)"
"5911",-105.9375,40.8125,25,31,59,2844,71.5105457488296,"2099",6,"surv",1,"wing absorptivity= 0.65","egg viability (%)"
"5912",-105.8125,40.8125,26,31,60,3091,69.3010073030437,"2099",6,"surv",1,"wing absorptivity= 0.65","egg viability (%)"
"5913",-105.6875,40.8125,27,31,61,3056,69.6106930620098,"2099",6,"surv",1,"wing absorptivity= 0.65","egg viability (%)"
"5914",-105.5625,40.8125,28,31,62,2458,75.0774656307196,"2099",6,"surv",0.999440813340031,"wing absorptivity= 0.65","egg viability (%)"
"5916",-105.3125,40.8125,30,31,64,1881,80.6768106698019,"2099",6,"surv",0.993618515723388,"wing absorptivity= 0.65","egg viability (%)"
"5917",-105.1875,40.8125,31,31,65,1816,81.3282101401388,"2099",6,"surv",0.992617257999206,"wing absorptivity= 0.65","egg viability (%)"
"5918",-105.0625,40.8125,32,31,66,1669,82.8170906712998,"2099",6,"surv",0.968482665733105,"wing absorptivity= 0.65","egg viability (%)"
"5919",-104.9375,40.8125,33,31,67,1688,82.6234178599914,"2099",6,"surv",0.977125407008165,"wing absorptivity= 0.65","egg viability (%)"
"5920",-108.8125,40.6875,2,30,70,1781,81.6807236592673,"2099",6,"surv",0.99748810100016,"wing absorptivity= 0.65","egg viability (%)"
"5921",-108.6875,40.6875,3,30,71,1859,80.8968095921083,"2099",6,"surv",0.995861902651205,"wing absorptivity= 0.65","egg viability (%)"
"5922",-108.5625,40.6875,4,30,72,2075,78.757710707142,"2099",6,"surv",0.996298386225844,"wing absorptivity= 0.65","egg viability (%)"
"5923",-108.4375,40.6875,5,30,73,1906,80.4274002064255,"2099",6,"surv",0.992634225540385,"wing absorptivity= 0.65","egg viability (%)"
"5924",-108.3125,40.6875,6,30,74,1929,80.1984943543652,"2099",6,"surv",0.992152653848568,"wing absorptivity= 0.65","egg viability (%)"
"5925",-108.1875,40.6875,7,30,75,1864,80.8467672325889,"2099",6,"surv",0.994796940769582,"wing absorptivity= 0.65","egg viability (%)"
"5926",-108.0625,40.6875,8,30,76,2007,79.4261296581076,"2099",6,"surv",0.995539318059013,"wing absorptivity= 0.65","egg viability (%)"
"5928",-107.8125,40.6875,10,30,78,2125,78.2691381037964,"2099",6,"surv",0.999291301822271,"wing absorptivity= 0.65","egg viability (%)"
"5929",-107.6875,40.6875,11,30,79,2169,77.8412270368128,"2099",6,"surv",0.999855742541906,"wing absorptivity= 0.65","egg viability (%)"
"5930",-107.5625,40.6875,12,30,80,2038,79.1208418918269,"2099",6,"surv",0.99814527658111,"wing absorptivity= 0.65","egg viability (%)"
"5934",-107.0625,40.6875,16,30,84,2649,73.2949153905175,"2099",6,"surv",0.999999387878089,"wing absorptivity= 0.65","egg viability (%)"
"5937",-106.6875,40.6875,19,30,87,3152,68.7639362250002,"2099",6,"surv",1,"wing absorptivity= 0.65","egg viability (%)"
"5938",-106.5625,40.6875,20,30,88,2572,74.0093644027528,"2099",6,"surv",1,"wing absorptivity= 0.65","egg viability (%)"
"5939",-106.4375,40.6875,21,30,89,2491,74.767003183967,"2099",6,"surv",0.999961974523493,"wing absorptivity= 0.65","egg viability (%)"
"5940",-106.3125,40.6875,22,30,90,2475,74.9174003368836,"2099",6,"surv",0.999973154095141,"wing absorptivity= 0.65","egg viability (%)"
"5941",-106.1875,40.6875,23,30,91,2509,74.598098711523,"2099",6,"surv",0.999977707622259,"wing absorptivity= 0.65","egg viability (%)"
"5942",-106.0625,40.6875,24,30,92,2656,73.2302434231933,"2099",6,"surv",1,"wing absorptivity= 0.65","egg viability (%)"
"5945",-105.5625,40.6875,28,30,96,2419,75.44572077582,"2099",6,"surv",0.999200457327959,"wing absorptivity= 0.65","egg viability (%)"
"5947",-105.3125,40.6875,30,30,98,1970,79.7917532721445,"2099",6,"surv",0.992483120810005,"wing absorptivity= 0.65","egg viability (%)"
"5948",-105.1875,40.6875,31,30,99,1764,81.8523903556094,"2099",6,"surv",0.971435793333913,"wing absorptivity= 0.65","egg viability (%)"
"5949",-105.0625,40.6875,32,30,100,1598,83.5440716753033,"2099",6,"surv",0.955082687587296,"wing absorptivity= 0.65","egg viability (%)"
"5950",-104.9375,40.6875,33,30,101,1613,83.3900552657989,"2099",6,"surv",0.954166373136312,"wing absorptivity= 0.65","egg viability (%)"
"5951",-108.8125,40.5625,2,29,104,2181,77.7248534037655,"2099",6,"surv",0.999815735175176,"wing absorptivity= 0.65","egg viability (%)"
"5952",-108.6875,40.5625,3,29,105,2216,77.3862347281502,"2099",6,"surv",0.999073119211683,"wing absorptivity= 0.65","egg viability (%)"
"5953",-108.5625,40.5625,4,29,106,2073,78.7773048530327,"2099",6,"surv",0.994167568229659,"wing absorptivity= 0.65","egg viability (%)"
"5954",-108.4375,40.5625,5,29,107,1908,80.4074743728112,"2099",6,"surv",0.993344718313038,"wing absorptivity= 0.65","egg viability (%)"
"5955",-108.3125,40.5625,6,29,108,1859,80.8968095921083,"2099",6,"surv",0.990742826725122,"wing absorptivity= 0.65","egg viability (%)"
"5956",-108.1875,40.5625,7,29,109,1866,80.826757308675,"2099",6,"surv",0.990818163335654,"wing absorptivity= 0.65","egg viability (%)"
"5957",-108.0625,40.5625,8,29,110,1878,80.7067819630226,"2099",6,"surv",0.989428527997264,"wing absorptivity= 0.65","egg viability (%)"
"5958",-107.9375,40.5625,9,29,111,1936,80.128932165359,"2099",6,"surv",0.996638537230858,"wing absorptivity= 0.65","egg viability (%)"
"5959",-107.8125,40.5625,10,29,112,1988,79.6137124810991,"2099",6,"surv",0.994470747584402,"wing absorptivity= 0.65","egg viability (%)"
"5960",-107.6875,40.5625,11,29,113,2022,79.2782908939811,"2099",6,"surv",0.995783538135213,"wing absorptivity= 0.65","egg viability (%)"
"5961",-107.5625,40.5625,12,29,114,1938,80.1090662305254,"2099",6,"surv",0.994979425467026,"wing absorptivity= 0.65","egg viability (%)"
"5962",-107.4375,40.5625,13,29,115,1960,79.8908040436043,"2099",6,"surv",0.995337508699176,"wing absorptivity= 0.65","egg viability (%)"
"5963",-107.3125,40.5625,14,29,116,2111,78.4056903496857,"2099",6,"surv",0.99903838332996,"wing absorptivity= 0.65","egg viability (%)"
"5964",-107.1875,40.5625,15,29,117,2079,78.7185342543597,"2099",6,"surv",0.999786304833408,"wing absorptivity= 0.65","egg viability (%)"
"5967",-106.8125,40.5625,18,29,120,2589,73.8511459196757,"2099",6,"surv",1,"wing absorptivity= 0.65","egg viability (%)"
"5969",-106.5625,40.5625,20,29,122,2601,73.7396272740465,"2099",6,"surv",1,"wing absorptivity= 0.65","egg viability (%)"
"5970",-106.4375,40.5625,21,29,123,2544,74.2705578128684,"2099",6,"surv",0.999999937025566,"wing absorptivity= 0.65","egg viability (%)"
"5971",-106.3125,40.5625,22,29,124,2546,74.2518764229609,"2099",6,"surv",1,"wing absorptivity= 0.65","egg viability (%)"
"5972",-106.1875,40.5625,23,29,125,2577,73.9628010905737,"2099",6,"surv",1,"wing absorptivity= 0.65","egg viability (%)"
"5973",-106.0625,40.5625,24,29,126,2761,72.26569548049,"2099",6,"surv",1,"wing absorptivity= 0.65","egg viability (%)"
"5977",-105.4375,40.5625,29,29,131,2794,71.9646858290711,"2099",6,"surv",1,"wing absorptivity= 0.65","egg viability (%)"
"5978",-105.3125,40.5625,30,29,132,2076,78.7479151141855,"2099",6,"surv",0.999421200298722,"wing absorptivity= 0.65","egg viability (%)"
"5979",-105.1875,40.5625,31,29,133,1870,80.7867494915682,"2099",6,"surv",0.994696263329143,"wing absorptivity= 0.65","egg viability (%)"
"5980",-105.0625,40.5625,32,29,134,1510,84.4522810887341,"2099",6,"surv",0.958661677087901,"wing absorptivity= 0.65","egg viability (%)"
"5981",-104.9375,40.5625,33,29,135,1497,84.5871234553716,"2099",6,"surv",0.953322427250186,"wing absorptivity= 0.65","egg viability (%)"
"5982",-108.8125,40.4375,2,28,138,2045,79.0520376224721,"2099",6,"surv",0.99748175253901,"wing absorptivity= 0.65","egg viability (%)"
"5983",-108.6875,40.4375,3,28,139,2071,78.7969029460674,"2099",6,"surv",0.998052472666212,"wing absorptivity= 0.65","egg viability (%)"
"5984",-108.5625,40.4375,4,28,140,1899,80.4971721136036,"2099",6,"surv",0.9917873312903,"wing absorptivity= 0.65","egg viability (%)"
"5985",-108.4375,40.4375,5,28,141,1795,81.5395700903649,"2099",6,"surv",0.993545955957134,"wing absorptivity= 0.65","egg viability (%)"
"5986",-108.3125,40.4375,6,28,142,1886,80.6268785425842,"2099",6,"surv",0.990686977131889,"wing absorptivity= 0.65","egg viability (%)"
"5987",-108.1875,40.4375,7,28,143,1921,80.2780538670643,"2099",6,"surv",0.989304546310281,"wing absorptivity= 0.65","egg viability (%)"
"5988",-108.0625,40.4375,8,28,144,1974,79.7521608177241,"2099",6,"surv",0.989174913029629,"wing absorptivity= 0.65","egg viability (%)"
"5989",-107.9375,40.4375,9,28,145,1897,80.5171159437657,"2099",6,"surv",0.996431810617003,"wing absorptivity= 0.65","egg viability (%)"
"5990",-107.8125,40.4375,10,28,146,1929,80.1984943543652,"2099",6,"surv",0.993122406195582,"wing absorptivity= 0.65","egg viability (%)"
"5991",-107.6875,40.4375,11,28,147,1955,79.9403667521791,"2099",6,"surv",0.994547200791819,"wing absorptivity= 0.65","egg viability (%)"
"5992",-107.5625,40.4375,12,28,148,2023,79.2684429045699,"2099",6,"surv",0.99597287806763,"wing absorptivity= 0.65","egg viability (%)"
"5993",-107.4375,40.4375,13,28,149,2118,78.3373901342063,"2099",6,"surv",0.997533048648773,"wing absorptivity= 0.65","egg viability (%)"
"5994",-107.3125,40.4375,14,28,150,1982,79.67302363197,"2099",6,"surv",0.998954950204466,"wing absorptivity= 0.65","egg viability (%)"
"5995",-107.1875,40.4375,15,28,151,2014,79.3571104797527,"2099",6,"surv",0.999143985574329,"wing absorptivity= 0.65","egg viability (%)"
"5998",-106.8125,40.4375,18,28,154,2332,76.2724852938714,"2099",6,"surv",1,"wing absorptivity= 0.65","egg viability (%)"
"6000",-106.5625,40.4375,20,28,156,2655,73.2394794456398,"2099",6,"surv",1,"wing absorptivity= 0.65","egg viability (%)"
"6001",-106.4375,40.4375,21,28,157,2598,73.7674941431974,"2099",6,"surv",1,"wing absorptivity= 0.65","egg viability (%)"
"6002",-106.3125,40.4375,22,28,158,2766,72.2200225422812,"2099",6,"surv",1,"wing absorptivity= 0.65","egg viability (%)"
"6003",-106.1875,40.4375,23,28,159,2657,73.2210083438931,"2099",6,"surv",1,"wing absorptivity= 0.65","egg viability (%)"
"6004",-106.0625,40.4375,24,28,160,2933,70.707919134424,"2099",6,"surv",1,"wing absorptivity= 0.65","egg viability (%)"
"6007",-105.4375,40.4375,29,28,165,2480,74.8703749358312,"2099",6,"surv",0.999929313329931,"wing absorptivity= 0.65","egg viability (%)"
"6008",-105.3125,40.4375,30,28,166,2072,78.787103406119,"2099",6,"surv",0.999575223936392,"wing absorptivity= 0.65","egg viability (%)"
"6009",-105.1875,40.4375,31,28,167,1710,82.3996234743043,"2099",6,"surv",0.987285381815597,"wing absorptivity= 0.65","egg viability (%)"
"6010",-105.0625,40.4375,32,28,168,1517,84.3797457881545,"2099",6,"surv",0.957212425257173,"wing absorptivity= 0.65","egg viability (%)"
"6011",-104.9375,40.4375,33,28,169,1499,84.5663671363789,"2099",6,"surv",0.951179082799178,"wing absorptivity= 0.65","egg viability (%)"
"6012",-108.8125,40.3125,2,27,172,2044,79.06186383645,"2099",6,"surv",0.997332654897897,"wing absorptivity= 0.65","egg viability (%)"
"6013",-108.6875,40.3125,3,27,173,1941,80.0792748062367,"2099",6,"surv",0.995226387230596,"wing absorptivity= 0.65","egg viability (%)"
"6014",-108.5625,40.3125,4,27,174,1775,81.7412785832043,"2099",6,"surv",0.972333937047035,"wing absorptivity= 0.65","egg viability (%)"
"6015",-108.4375,40.3125,5,27,175,1796,81.5294952556914,"2099",6,"surv",0.971800279873619,"wing absorptivity= 0.65","egg viability (%)"
"6016",-108.3125,40.3125,6,27,176,1854,80.9468770303664,"2099",6,"surv",0.987487775713364,"wing absorptivity= 0.65","egg viability (%)"
"6017",-108.1875,40.3125,7,27,177,2066,78.8459154514009,"2099",6,"surv",0.997558912820434,"wing absorptivity= 0.65","egg viability (%)"
"6018",-108.0625,40.3125,8,27,178,2330,76.2915772693563,"2099",6,"surv",0.99827206657419,"wing absorptivity= 0.65","egg viability (%)"
"6019",-107.9375,40.3125,9,27,179,2254,77.0199451403845,"2099",6,"surv",0.99828770677238,"wing absorptivity= 0.65","egg viability (%)"
"6020",-107.8125,40.3125,10,27,180,2034,79.1601803833865,"2099",6,"surv",0.997089116509908,"wing absorptivity= 0.65","egg viability (%)"
"6021",-107.6875,40.3125,11,27,181,2008,79.4162668006573,"2099",6,"surv",0.997881569660901,"wing absorptivity= 0.65","egg viability (%)"
"6022",-107.5625,40.3125,12,27,182,2315,76.4348904678815,"2099",6,"surv",0.99839042315351,"wing absorptivity= 0.65","egg viability (%)"
"6027",-106.9375,40.3125,17,27,187,2375,75.8629426250947,"2099",6,"surv",0.999193320197596,"wing absorptivity= 0.65","egg viability (%)"
"6028",-106.8125,40.3125,18,27,188,2534,74.3640218597066,"2099",6,"surv",1,"wing absorptivity= 0.65","egg viability (%)"
"6037",-105.5625,40.3125,28,27,198,2868,71.2933843474344,"2099",6,"surv",1,"wing absorptivity= 0.65","egg viability (%)"
"6039",-105.3125,40.3125,30,27,200,1896,80.5270893591538,"2099",6,"surv",0.993984615364861,"wing absorptivity= 0.65","egg viability (%)"
"6040",-105.1875,40.3125,31,27,201,1704,82.4606095686728,"2099",6,"surv",0.968252732644309,"wing absorptivity= 0.65","egg viability (%)"
"6041",-105.0625,40.3125,32,27,202,1528,84.2658636733115,"2099",6,"surv",0.951760503358599,"wing absorptivity= 0.65","egg viability (%)"
"6042",-104.9375,40.3125,33,27,203,1511,84.4419158128505,"2099",6,"surv",0.948926131798698,"wing absorptivity= 0.65","egg viability (%)"
"6043",-108.8125,40.1875,2,26,206,1816,81.3282101401388,"2099",6,"surv",0.946560923921316,"wing absorptivity= 0.65","egg viability (%)"
"6044",-108.6875,40.1875,3,26,207,1717,82.3285191964221,"2099",6,"surv",0.946074795112164,"wing absorptivity= 0.65","egg viability (%)"
"6045",-108.5625,40.1875,4,26,208,1733,82.1661816863144,"2099",6,"surv",0.950401940766336,"wing absorptivity= 0.65","egg viability (%)"
"6046",-108.4375,40.1875,5,26,209,1770,81.7917687837618,"2099",6,"surv",0.96074236059108,"wing absorptivity= 0.65","egg viability (%)"
"6047",-108.3125,40.1875,6,26,210,1815,81.3382648294187,"2099",6,"surv",0.970586890767032,"wing absorptivity= 0.65","egg viability (%)"
"6048",-108.1875,40.1875,7,26,211,1939,80.0991347587775,"2099",6,"surv",0.985692099538164,"wing absorptivity= 0.65","egg viability (%)"
"6049",-108.0625,40.1875,8,26,212,2207,77.4731937855906,"2099",6,"surv",0.999705241162204,"wing absorptivity= 0.65","egg viability (%)"
